feature_direct_distance,feature_full_road_diversity,feature_max_angle,feature_max_pivot_off,feature_mean_angle,feature_mean_pivot_off,feature_mean_road_diversity,feature_median_angle,feature_median_pivot_off,feature_min_angle,feature_min_pivot_off,feature_num_r_turns,feature_num_straights,feature_road_distance,algo_safety,feature_std_angle,feature_std_pivot_off,feature_total_angle,Instances
135.6708524,391.262813,23.10898731,75.99500842,-8.244599088,33.1320985,43.47364589,-4.639084688,44.85943674,-52.84333402,0,4,4,180.2505578,1,20.59997665,32.74950442,-74.20139179,C:\Users\Documents\SDC-Scissors\tests\00559_test.json
145.6214105,357.2988515,87.41723665,152.4676031,12.49783933,48.22717171,44.66235643,-1.01634791,35.51069848,-29.54346122,0,3,2,170.6241195,1,37.08810067,50.22580516,99.98271467,C:\Users\Documents\SDC-Scissors\tests\00558_test.json
51.30015528,124.5352022,46.5036102,33.03823967,-31.40943677,17.4074762,15.56690028,9.170565879,23.23868759,-317.5755741,0,2,2,130.9565293,0,119.7565212,13.83981549,-251.2754942,C:\Users\Documents\SDC-Scissors\tests\00557_test.json
155.5591429,98.80558563,29.92020337,87.43922601,-2.022423552,25.57310672,8.233798803,1.009355084,18.39806911,-37.47247853,0,3,6,200.5441621,1,17.49443083,29.38630697,-24.26908263,C:\Users\Documents\SDC-Scissors\tests\00556_test.json
113.4853291,68.70145225,32.45086394,88.71749713,3.220323613,38.48508678,9.814493179,-2.266907862,37.695021,-26.58502275,0,2,2,130.2824301,0,19.35099199,31.75113375,22.54226529,C:\Users\Documents\SDC-Scissors\tests\00555_test.json
141.3736104,174.5640435,38.4229654,73.48925903,-22.27583794,39.90079383,15.8694585,6.887349494,42.55348116,-332.9365244,0,4,1,220.8498831,1,104.9553773,21.39678627,-245.0342173,C:\Users\Documents\SDC-Scissors\tests\00554_test.json
119.8791268,974.4402522,-8.408755081,81.47529673,-28.70153053,61.1677352,162.4067087,-25.53662225,60.44851643,-65.12736904,39.96598396,6,0,210.48196,1,21.1341142,17.83674455,-172.2091832,C:\Users\Documents\SDC-Scissors\tests\00553_test.json
193.0653698,70.10232491,7.245338932,133.7647714,-4.192586375,45.00043658,6.372938628,0,49.07666154,-27.2121276,0,4,5,210.2772819,1,10.30897316,49.11102931,-46.11845012,C:\Users\Documents\SDC-Scissors\tests\00552_test.json
116.2455195,48.94770565,-2.864979031,493.5185072,-17.47943415,104.5795955,8.157950941,-14.09520898,34.25514051,-44.1469174,0,5,1,140.4354626,1,14.62408015,191.0253322,-104.8766049,C:\Users\Documents\SDC-Scissors\tests\00551_test.json
137.5214185,448.399174,298.068722,87.65641907,-39.29736693,35.68712764,49.82213045,3.84689893,38.73205197,-346.6570961,0,4,1,170.7704568,0,192.1914013,33.49615132,-353.6763023,C:\Users\Documents\SDC-Scissors\tests\00550_test.json
74.90404858,85.85561057,0.726751717,230.3838797,-12.03410903,65.92139813,10.73195132,-8.665752389,54.60376763,-29.43881532,0,7,1,140.5173063,1,9.396579201,70.48245656,-96.27287221,C:\Users\Documents\SDC-Scissors\tests\00549_test.json
133.9430172,105.4154141,43.10275265,256.7634655,0.518102202,59.58412139,15.05934487,0,29.42616362,-46.90278309,0,2,3,150.5524973,0,26.78331732,93.75838116,3.626715411,C:\Users\Documents\SDC-Scissors\tests\00548_test.json
175.5075412,638.7176575,41.84604542,113.684052,-6.341114619,50.59700087,70.96862861,-1.971344533,60.41786732,-70.33177896,0,4,2,230.6385913,1,29.93999945,37.48125811,-57.07003157,C:\Users\Documents\SDC-Scissors\tests\00547_test.json
160.0080647,138.4125703,41.84901036,142.7580162,-0.526344225,49.16639687,15.37917448,0.231796961,51.25472026,-25.54274101,0,3,3,190.4124726,1,20.84627088,47.79927632,-4.737098025,C:\Users\Documents\SDC-Scissors\tests\00546_test.json
74.39917837,95.58125546,48.08247247,90.20045954,-32.49682157,36.11062895,11.94765693,9.04863642,36.53593724,-350.7147879,0,2,1,130.4777318,0,130.2319864,29.297375,-259.9745725,C:\Users\Documents\SDC-Scissors\tests\00545_test.json
85.09101406,147.2183359,53.2952735,93.99094747,-19.02711895,33.82965227,11.32448737,1.777950522,31.59759687,-306.6390877,0,5,4,210.896721,1,88.23937551,31.45955,-247.3525464,C:\Users\Documents\SDC-Scissors\tests\00544_test.json
105.2514524,301.9498734,6.667395724,62.16016294,-22.43690667,29.32834756,33.54998593,-9.1160021,31.85811514,-98.54146927,0,5,3,180.8380112,1,33.39719558,25.06536023,-201.93216,C:\Users\Documents\SDC-Scissors\tests\00543_test.json
100.5340393,234.2533243,4.407529465,104.6306733,-26.76420263,52.97927966,46.85066486,-18.56802179,61.30889583,-82.01555563,0,4,1,130.4156415,0,33.72230905,41.52961596,-133.8210131,C:\Users\Documents\SDC-Scissors\tests\00542_test.json
108.088153,72.73419281,14.30101267,69.50652347,-3.16287293,30.95911093,4.545887051,-0.150043876,36.77707702,-45.62913455,0,6,5,221.2344535,1,15.00992623,24.1592851,-50.60596689,C:\Users\Documents\SDC-Scissors\tests\00541_test.json
73.55556041,204.3344754,57.44716591,61.47379201,-25.13595282,30.25826036,25.54180942,9.277293411,39.24473458,-329.4508709,0,1,2,150.4081691,0,124.39845,24.94140257,-201.0876226,C:\Users\Documents\SDC-Scissors\tests\00540_test.json
47.3775561,278.4454151,60.2372965,94.23114747,11.26711681,46.24827396,34.80567689,11.22163712,43.3781263,-51.46759771,24.46632108,3,0,160.7646294,0,35.78979929,22.12446813,90.13693449,C:\Users\Documents\SDC-Scissors\tests\00539_test.json
55.50203823,105.7680163,49.34732448,92.20236709,10.82999799,26.73232121,9.615274206,6.774016887,23.77553698,-3.597023192,0,0,5,170.6420439,0,14.7964741,30.75473643,119.1299779,C:\Users\Documents\SDC-Scissors\tests\00538_test.json
143.6496351,162.8133969,41.91493912,82.37301548,0.845721654,35.37771319,18.09037743,2.467935935,33.96064414,-47.3280706,0,3,3,170.6577932,1,24.4752325,32.10527301,7.611494884,C:\Users\Documents\SDC-Scissors\tests\00537_test.json
123.793398,137.3224103,23.60113329,174.3945338,-8.880392012,60.05250052,19.61748718,-13.70579956,46.7425593,-41.83207638,0,4,1,160.4511066,1,21.32456086,55.57628791,-62.16274408,C:\Users\Documents\SDC-Scissors\tests\00536_test.json
135.2159787,477.6576033,101.836623,98.75611482,-1.163471812,51.22579078,53.07306703,-5.364133487,52.83402174,-56.21617021,26.00973084,5,0,231.1456567,1,46.87857472,24.56843579,-10.4712463,C:\Users\Documents\SDC-Scissors\tests\00535_test.json
94.86561283,409.2549242,40.90485559,71.64801639,-51.51053589,34.30583175,68.20915404,-2.166708113,29.72104989,-332.6499267,0,3,1,170.4719402,0,141.8073853,30.39393715,-309.0632154,C:\Users\Documents\SDC-Scissors\tests\00534_test.json
126.9126822,208.2017291,53.86656698,482.6206438,-49.03751209,88.86693404,23.13352546,-12.63320566,29.0909802,-352.950769,0,6,1,220.9174652,1,118.7497541,152.2167315,-441.3376088,C:\Users\Documents\SDC-Scissors\tests\00533_test.json
103.9212784,182.4483706,41.69581972,141.8884513,0.3233028,51.31217273,22.80604632,-8.510281055,37.85855324,-23.39258382,0,5,1,160.6847701,1,25.02872827,43.99001584,2.586422398,C:\Users\Documents\SDC-Scissors\tests\00532_test.json
36.08294864,538.8914549,15.88525247,57.9555051,-31.28851792,32.88744121,89.81524248,-24.41584993,36.73849855,-94.50825445,0,4,1,160.6819482,1,41.88078063,19.686576,-187.7311075,C:\Users\Documents\SDC-Scissors\tests\00531_test.json
98.75002269,174.7380637,291.0989973,97.7526712,28.96985932,35.04286419,17.47380637,6.951563006,34.55365279,-38.32900512,0,3,2,170.89007,1,93.57116121,29.75845261,289.6985932,C:\Users\Documents\SDC-Scissors\tests\00530_test.json
91.56802064,25.74900544,19.16810685,126.9205205,8.261679297,38.05411146,2.145750453,8.963915266,33.44402027,-2.7024135,0,0,4,150.6621422,0,7.14569759,38.49182437,99.14015156,C:\Users\Documents\SDC-Scissors\tests\00529_test.json
105.1026867,372.9032517,45.50045312,59.41461956,-16.92695948,27.60351178,53.27189311,-4.739340726,30.36640118,-113.9118377,0,3,2,200.9592571,1,51.59754796,22.63312914,-118.4887163,C:\Users\Documents\SDC-Scissors\tests\00528_test.json
91.4015034,148.6634461,38.21843032,92.3204437,-48.36798694,38.06091487,18.58293077,-13.50484452,32.01711154,-313.3459576,0,6,1,150.7243274,1,110.133451,30.99521948,-386.9438955,C:\Users\Documents\SDC-Scissors\tests\00527_test.json
117.237383,191.9884988,324.1158174,103.7019953,-2.07981815,25.29161015,15.99904156,-2.345220819,4.848731685,-344.2743595,0,5,5,230.8238444,1,143.670551,33.75632107,-24.9578178,C:\Users\Documents\SDC-Scissors\tests\00526_test.json
70.55256773,439.8018019,7.00473932,73.84027247,-19.1436568,37.39308068,62.82882884,-9.161384971,37.42637363,-100.9618105,0,4,2,150.4570172,1,37.52603464,29.44830377,-134.0055976,C:\Users\Documents\SDC-Scissors\tests\00525_test.json
73.27692648,422.303418,50.49694739,50.04347366,-15.59087351,21.31019247,70.383903,0.254579368,23.14306617,-119.8590669,0,2,2,130.8878716,1,58.61682624,19.21359061,-93.54524106,C:\Users\Documents\SDC-Scissors\tests\00524_test.json
119.5448981,810.4466454,100.6655699,116.164441,-5.222845749,42.39795574,101.3058307,1.274744706,32.67801134,-83.95820838,0,3,2,220.9062998,1,55.2905437,40.36044099,-41.78276599,C:\Users\Documents\SDC-Scissors\tests\00523_test.json
92.85520355,93.76961784,0,164.2990581,-11.35229645,39.15902514,13.39565969,-16.37544313,22.47826748,-19.94900351,0,4,3,130.4381396,1,8.703332278,59.32555052,-79.46607517,C:\Users\Documents\SDC-Scissors\tests\00522_test.json
145.0429885,256.2391375,46.0103644,61.31355071,-6.40788132,28.63382032,23.29446705,-2.566856807,29.78663589,-69.54333976,0,5,4,180.769127,1,28.22079205,25.08977413,-70.48669452,C:\Users\Documents\SDC-Scissors\tests\00521_test.json
118.8656814,17.73802196,12.894091,88.48905391,1.98171205,32.47449077,1.108626372,1.744629083,39.58569113,-12.65634668,0,2,7,220.6432664,1,7.68233649,33.01357656,31.7073928,C:\Users\Documents\SDC-Scissors\tests\00520_test.json
64.12480768,202.5245957,1.333934201,110.4739975,-28.00970701,45.56928284,40.50491914,-40.95548714,29.18730091,-44.3128941,0,4,1,130.3955539,1,21.2075895,42.27252976,-140.048535,C:\Users\Documents\SDC-Scissors\tests\00519_test.json
93.28946169,287.7780877,47.93959845,106.6296712,-14.71610881,35.24200386,41.11115538,-11.00044171,33.66766116,-58.06641771,0,4,2,170.6024609,1,36.47096529,36.30531305,-103.0127616,C:\Users\Documents\SDC-Scissors\tests\00518_test.json
106.456347,213.401239,55.46036988,70.32466739,6.886634294,32.80574291,30.48589129,4.56474607,45.67758572,-26.13836407,0,1,3,130.2379509,0,24.27890095,31.87418013,48.20644006,C:\Users\Documents\SDC-Scissors\tests\00517_test.json
99.90855088,398.7595808,27.41182238,208.568695,-16.30756143,53.77852088,36.25087099,6.339802983,42.61410929,-258.8077593,0,2,3,230.7335952,0,80.91112465,61.36395883,-179.3831757,C:\Users\Documents\SDC-Scissors\tests\00516_test.json
11.18232918,143.4834996,68.32042435,50.3432701,-12.08100422,24.777998,15.94261107,17.83346591,26.37455979,-337.3568004,0,1,1,141.3109211,0,124.2319778,17.06124967,-108.729038,C:\Users\Documents\SDC-Scissors\tests\00515_test.json
144.6907889,953.4990326,5.321050783,90.77492567,-29.8240921,25.06677748,105.944337,-2.283657258,20.4761363,-212.3045749,0,4,4,210.7568142,1,69.67458945,30.33899822,-268.4168289,C:\Users\Documents\SDC-Scissors\tests\00514_test.json
191.944649,85.09354286,33.20122536,181.9791949,4.520618273,47.71056382,7.735776623,0,42.05450258,-13.24893363,0,1,5,210.4026292,0,12.48431341,58.21731569,49.726801,C:\Users\Documents\SDC-Scissors\tests\00513_test.json
189.7593632,120.7496246,43.62066451,82.851819,-54.14953769,23.98279514,10.06246872,-2.06266053,4.080045098,-356.5929647,0,4,5,220.5077109,0,135.6356565,30.32676328,-649.7944523,C:\Users\Documents\SDC-Scissors\tests\00512_test.json
104.9293593,127.4362476,21.40662016,102.7564853,-7.727374164,53.89650274,10.6196873,-5.988198305,52.30582376,-46.30674707,0,8,2,230.6462455,1,17.88417413,33.43190735,-92.72848997,C:\Users\Documents\SDC-Scissors\tests\00511_test.json
24.28434497,75.0957507,44.92082287,253.9247781,-19.91910935,61.11072158,5.776596208,5.714312868,35.54656699,-350.016515,0,3,2,211.0428322,1,100.1962463,73.16833093,-258.9484216,C:\Users\Documents\SDC-Scissors\tests\00510_test.json
181.9870454,121.255179,36.18696615,82.07408959,4.904717558,32.72360828,10.10459825,-0.198852925,19.04185306,-7.382869577,0,3,6,200.4416901,0,13.64906461,36.08779713,58.8566107,C:\Users\Documents\SDC-Scissors\tests\00509_test.json
69.38282289,253.2998427,321.8236508,189.1128334,16.13704391,48.96840601,28.14442697,-9.818169758,32.4090592,-62.69685123,0,6,1,220.9893888,1,117.4610398,56.67426053,145.2333952,C:\Users\Documents\SDC-Scissors\tests\00508_test.json
89.62109692,43.70038839,13.55660337,94.74023141,-5.435502967,41.00241238,4.85559871,-9.590797822,38.49404301,-20.57445325,0,5,2,130.5693755,1,12.68888672,34.31979754,-48.9195267,C:\Users\Documents\SDC-Scissors\tests\00507_test.json
95.53043568,304.6964641,20.42357073,95.21081158,-18.82477863,55.75025665,60.93929281,-10.95268245,40.97107285,-93.89262488,25.71009392,3,0,130.5337274,1,45.57077057,33.40249303,-94.12389315,C:\Users\Documents\SDC-Scissors\tests\00506_test.json
85.1567332,59.89079972,49.47247835,82.33412424,-2.928876456,29.24792952,5.989079972,-4.081579311,27.267886,-26.58313747,0,5,3,130.6801478,1,20.97862449,26.77019615,-29.28876456,C:\Users\Documents\SDC-Scissors\tests\00505_test.json
17.2367085,126.0987037,48.3623322,82.69703561,-14.50771201,37.70142603,9.699900286,7.668160359,42.29561471,-344.6526788,0,2,3,210.8805821,0,100.3369208,30.31072793,-188.6002561,C:\Users\Documents\SDC-Scissors\tests\00504_test.json
166.6726506,475.5603869,5.768831945,89.30967478,-32.33803752,46.53507035,43.23276244,-5.843611783,60.01419756,-260.8782924,0,6,3,220.5686742,1,78.06827738,37.70410378,-355.7184127,C:\Users\Documents\SDC-Scissors\tests\00503_test.json
122.6076329,232.2465889,10.50930414,62.35120966,-8.378062793,20.68333549,21.11332627,-3.50483198,0,-63.86673325,0,3,6,170.5259171,1,21.16171701,24.58812727,-92.15869072,C:\Users\Documents\SDC-Scissors\tests\00502_test.json
85.15431694,195.4768176,59.03468857,75.38709705,15.03570283,28.94350292,16.2897348,10.26407816,31.51215481,-4.712980566,0,0,5,230.7359376,0,18.96810218,28.8412565,180.428434,C:\Users\Documents\SDC-Scissors\tests\00501_test.json
29.62759415,472.6883146,42.68961383,71.28818985,-19.13438108,36.25193819,78.78138577,23.08076301,31.24558503,-247.922615,12.55170464,1,0,150.8672564,0,112.8239869,20.69599076,-114.8062865,C:\Users\Documents\SDC-Scissors\tests\00500_test.json
90.16458856,214.567752,62.3050071,50.42158738,-3.551986502,22.66826264,30.652536,0,26.36985628,-67.00637631,0,2,2,140.9583415,1,42.06308769,17.98845178,-24.86390552,C:\Users\Documents\SDC-Scissors\tests\00499_test.json
29.54426876,388.495713,274.0531636,104.5567165,23.01245854,47.89660701,55.49938757,-15.53968044,35.88943243,-41.02577323,10.74526122,6,0,160.6124748,1,111.2541314,31.23948517,161.0872098,C:\Users\Documents\SDC-Scissors\tests\00498_test.json
96.57308785,503.4104583,5.521292219,75.05265009,-23.55669075,35.75900962,55.93449536,-6.04909884,46.87537783,-142.871095,0,5,3,180.8124697,1,46.65596871,30.96330307,-212.0102168,C:\Users\Documents\SDC-Scissors\tests\00497_test.json
171.6991105,174.9810363,26.40584633,128.384613,-62.20485776,46.79263513,15.90736694,-4.790749282,47.78453285,-343.8030321,0,5,2,220.8034001,0,140.1475926,43.9048876,-684.2534354,C:\Users\Documents\SDC-Scissors\tests\00496_test.json
120.0228512,154.6948112,72.13717777,166.547292,7.295187807,57.3753783,15.46948112,2.270918446,45.16146029,-11.70928767,0,3,3,170.4757442,1,23.96879871,56.44030567,72.95187807,C:\Users\Documents\SDC-Scissors\tests\00495_test.json
44.90249517,67.28196441,55.0186558,54.56178941,10.63134406,30.58560117,6.116542219,11.39762609,31.2354711,-27.92250299,0,1,2,130.8136467,0,19.19855046,17.91290305,116.9447846,C:\Users\Documents\SDC-Scissors\tests\00494_test.json
22.46115206,112.9771705,50.40697428,140.0865804,-32.5704763,47.42257206,12.55301895,6.632933432,33.37919461,-341.4711232,1.620462837,4,0,160.9604892,1,118.4350703,41.27190421,-293.1342867,C:\Users\Documents\SDC-Scissors\tests\00493_test.json
114.9481566,492.1421998,8.250360539,73.08069027,-26.09286945,26.84970426,61.51777497,-1.846164705,26.36076514,-110.6184592,0,3,3,180.9479779,1,44.51743486,27.00777063,-208.7429556,C:\Users\Documents\SDC-Scissors\tests\00492_test.json
103.5527471,172.0299628,23.72183638,93.80471654,-24.75869051,47.78565209,17.20299628,5.739898664,54.26354549,-321.6234994,0,1,3,220.4625015,0,104.5813775,42.20002839,-247.5869051,C:\Users\Documents\SDC-Scissors\tests\00491_test.json
90.86580621,93.39119138,28.74546557,77.84305485,-5.474378587,46.00736532,8.490108307,-7.212455075,51.98332625,-29.24403546,0,7,2,180.6762162,1,16.64530938,26.67196054,-60.21816445,C:\Users\Documents\SDC-Scissors\tests\00490_test.json
194.4282993,82.280259,39.18848521,169.4585543,3.591967917,53.4592469,9.142250999,-0.555599902,35.13670101,-9.461522133,0,2,4,200.2701346,0,14.59025202,65.30482729,32.32771126,C:\Users\Documents\SDC-Scissors\tests\00489_test.json
86.58499516,602.7368712,106.6583255,61.8700496,-3.467396229,31.3677085,66.97076346,3.964058268,39.21449303,-140.9111796,0,3,2,181.4127973,1,63.21622395,22.725294,-31.20656606,C:\Users\Documents\SDC-Scissors\tests\00488_test.json
191.5572504,195.0444948,29.71049263,92.84613094,-2.862492223,44.37982716,17.73131771,-1.941752464,53.36979218,-43.19894118,0,4,4,220.3737634,1,18.56137453,38.64896716,-31.48741445,C:\Users\Documents\SDC-Scissors\tests\00487_test.json
64.2646482,122.6936045,54.03334488,70.68930253,13.25925168,30.56180531,15.33670056,11.4150739,32.34196861,-27.35161888,0,1,2,140.6061044,0,24.10133036,23.57210152,106.0740134,C:\Users\Documents\SDC-Scissors\tests\00486_test.json
13.12666384,192.5256688,0,55.6913805,-29.25296015,29.34344195,27.50366697,-21.53221794,31.04779052,-62.76247258,0,6,1,130.8084882,1,23.07817048,17.0556697,-204.7707211,C:\Users\Documents\SDC-Scissors\tests\00485_test.json
80.5326676,82.43118318,21.15266759,75.09292758,-35.777293,37.37332394,9.159020354,3.827543625,36.66466728,-339.6965163,0,4,1,150.7601013,1,115.597485,27.06565957,-321.995637,C:\Users\Documents\SDC-Scissors\tests\00484_test.json
27.51273526,78.87645485,56.97542713,90.01026334,-16.34345863,32.72653236,7.170586805,8.405020352,25.91468835,-338.7871174,0,1,2,140.9884268,0,108.1353197,28.81821315,-179.7780449,C:\Users\Documents\SDC-Scissors\tests\00483_test.json
79.38872287,349.4318304,303.9565712,113.822925,5.673622679,36.97540628,38.82575894,0.597190768,41.10037196,-250.8049001,0,3,2,201.0140382,1,140.1285262,37.86612824,51.06260411,C:\Users\Documents\SDC-Scissors\tests\00482_test.json
131.1641178,127.525029,12.59054316,84.79359532,-7.512853227,38.57417228,8.501668597,-0.694832268,40.2251877,-52.72417125,0,7,4,220.9844773,1,18.83857817,28.42175676,-112.6927984,C:\Users\Documents\SDC-Scissors\tests\00481_test.json
125.6249737,48.68547064,29.68052333,58.81921085,2.482853237,18.85072074,6.955067234,1.537378535,0,-27.79889668,0,1,4,130.2682523,0,18.57269204,24.92779609,17.37997266,C:\Users\Documents\SDC-Scissors\tests\00480_test.json
108.3339889,406.2841741,74.29324785,97.97260225,21.44374333,34.67051802,36.93492492,5.405571305,27.53402165,-10.58881009,0,2,3,231.0845795,1,32.21272118,30.54394197,235.8811766,C:\Users\Documents\SDC-Scissors\tests\00479_test.json
121.9762102,19.54401193,10.61696744,176.6962823,-2.528436523,53.93256971,2.443001491,-4.794727372,42.4281352,-12.84199547,0,4,3,130.2400958,1,7.564319434,62.80775047,-20.22749219,C:\Users\Documents\SDC-Scissors\tests\00478_test.json
134.6349944,119.2902274,34.36519961,121.7369183,4.602024247,56.32631549,10.84456613,0,47.27350257,-14.32006811,0,4,2,210.6081754,1,16.75788787,39.83241701,50.62226672,C:\Users\Documents\SDC-Scissors\tests\00477_test.json
69.48595992,136.6768004,26.6377713,101.2615851,-7.677511852,55.4686036,12.42516367,-5.815435257,54.34651941,-57.3120574,0,7,2,210.5548716,1,20.95424243,34.76556595,-84.45263037,C:\Users\Documents\SDC-Scissors\tests\00476_test.json
139.8854768,107.9454543,41.19674303,191.2754279,-4.991511846,46.59553193,8.303496485,-5.209685534,34.05807089,-53.16061765,0,7,3,201.2367288,1,20.80114518,51.64869819,-64.889654,C:\Users\Documents\SDC-Scissors\tests\00475_test.json
108.4219443,230.6838821,46.10830982,218.3786894,15.47963687,69.34705661,25.63154246,7.295417033,63.30906491,-2.056346339,0,0,2,220.3683056,0,16.47762757,64.5884916,139.3167318,C:\Users\Documents\SDC-Scissors\tests\00474_test.json
114.3542332,279.2991855,80.55425816,79.14604662,3.030507774,34.46105983,31.03324283,0.997843349,37.26370564,-35.60764747,0,3,2,190.7724557,1,36.49239872,24.25392113,27.27456996,C:\Users\Documents\SDC-Scissors\tests\00473_test.json
95.56921697,306.063969,57.90977188,43.72913151,1.348530236,27.80917027,51.01066149,5.538231607,30.22258459,-57.76953659,0,2,1,140.8936862,1,50.08318508,16.43407438,8.091181416,C:\Users\Documents\SDC-Scissors\tests\00472_test.json
129.8084721,90.59007056,354.7835097,40.74945742,38.97771108,15.80673487,8.23546096,2.080592191,1.458751059,-16.65464995,0,2,5,150.5468249,1,106.6909043,18.19225122,428.7548219,C:\Users\Documents\SDC-Scissors\tests\00471_test.json
59.67091543,149.0189867,44.66742235,128.0980036,11.64621758,47.36021858,13.54718061,8.072425416,43.88322076,-16.99062168,0,2,2,210.7319933,0,20.09391681,35.83403266,128.1083933,C:\Users\Documents\SDC-Scissors\tests\00470_test.json
120.1643815,236.5523415,73.0351385,136.2735288,6.114142237,41.25791413,19.71269513,1.785591507,31.29008079,-46.11495712,0,4,4,230.9954991,1,31.14683078,43.15570317,73.36970685,C:\Users\Documents\SDC-Scissors\tests\00469_test.json
88.62569429,45.94623018,16.26180153,101.5938705,-25.44833494,31.60372465,4.176930016,2.779429262,27.5870726,-315.9729566,0,3,4,130.4976507,0,96.71979309,35.81089,-279.9316843,C:\Users\Documents\SDC-Scissors\tests\00468_test.json
49.17159206,279.8103,27.18357085,82.58579006,-15.06410613,33.88167085,34.9762875,-9.358362212,31.59974485,-98.23862387,0,5,2,150.7016755,1,36.32642963,28.79373837,-120.5128491,C:\Users\Documents\SDC-Scissors\tests\00467_test.json
23.34283145,317.2668007,26.21937325,62.98152102,-22.90525596,33.07248753,39.65835009,-15.17065991,34.63643751,-74.94776935,0,5,2,190.7639232,1,33.25573681,24.09185469,-183.2420477,C:\Users\Documents\SDC-Scissors\tests\00466_test.json
106.8095137,267.0524114,38.17668822,58.80521957,-35.90943039,26.65419197,24.27749194,-0.766401344,36.17318902,-348.7222904,0,4,3,200.8552217,1,107.7369478,22.38394847,-395.0037343,C:\Users\Documents\SDC-Scissors\tests\00465_test.json
148.5804364,81.93908145,26.94305893,113.7798799,-34.12762648,45.97676401,9.104342384,6.232453933,54.52695585,-352.4608797,0,2,2,160.256549,0,120.0937937,40.63474308,-307.1486383,C:\Users\Documents\SDC-Scissors\tests\00464_test.json
139.0683618,75.05767653,21.43099765,119.9332673,4.891048992,70.56610896,9.382209566,6.677719802,77.49365127,-16.54716954,0,2,1,160.2971344,0,13.15544735,40.16204343,39.12839194,C:\Users\Documents\SDC-Scissors\tests\00463_test.json
66.66184269,225.7862606,69.26651243,152.8508272,-3.701759781,39.31911437,18.81552172,-8.514671348,35.29239205,-51.62381267,0,7,3,201.1308053,1,27.25896127,40.94960357,-44.42111737,C:\Users\Documents\SDC-Scissors\tests\00462_test.json
124.8692053,769.3854108,105.2754897,62.358532,8.937878868,24.60363175,85.48726787,-0.189179535,31.51785762,-12.4056057,0,3,4,170.6013083,1,36.69578651,24.90829874,80.44090981,C:\Users\Documents\SDC-Scissors\tests\00461_test.json
43.2429741,564.8205628,65.90295594,88.58548493,-33.11392628,44.51797449,62.75784031,0.847662243,51.35374178,-302.9668015,0,4,1,220.7893468,1,109.775032,29.99880804,-298.0253365,C:\Users\Documents\SDC-Scissors\tests\00460_test.json
87.20119721,68.23573582,0.811161128,89.84159335,-14.91033025,39.01068101,8.529466978,-12.45683401,35.39501537,-38.84849668,0,6,2,130.4890151,1,12.65595129,31.98151904,-119.282642,C:\Users\Documents\SDC-Scissors\tests\00459_test.json
55.19371996,304.2977464,299.2304413,56.86318248,14.16003216,19.91115905,25.35814553,-4.371387209,2.651108101,-51.45459085,0,5,6,230.7581595,1,91.27488582,24.09714621,169.920386,C:\Users\Documents\SDC-Scissors\tests\00458_test.json
122.9465354,93.80451245,68.85593664,94.44792553,-22.01671774,22.94516915,9.380451245,0.928539744,12.0936121,-334.8977928,0,2,4,150.6891641,0,112.1710452,30.95202228,-220.1671774,C:\Users\Documents\SDC-Scissors\tests\00457_test.json
13.56440241,112.911759,61.08457126,135.3527798,19.87076161,56.18502562,12.545751,14.56908087,50.27604049,6.609684947,22.69527944,0,0,160.8068026,1,16.50183337,35.98594971,178.8368545,C:\Users\Documents\SDC-Scissors\tests\00456_test.json
172.4181146,547.752969,41.48441523,88.78925308,-3.01103392,46.22438853,60.86144101,2.222038204,42.66838297,-90.73991804,0,3,2,210.577933,1,37.98768029,32.28948677,-27.09930528,C:\Users\Documents\SDC-Scissors\tests\00455_test.json
137.6847138,57.06404821,18.79518735,111.0712312,-0.210310593,35.95971544,9.510674701,-0.40031729,19.9097376,-12.09846759,0,2,3,140.1369222,0,10.53789855,45.54471636,-1.261863559,C:\Users\Documents\SDC-Scissors\tests\00454_test.json
162.9312607,53.83680469,34.70018044,119.2004036,4.4232127,23.97438879,4.894254972,1.222930398,0,-9.820647164,0,2,7,170.2606527,0,13.102762,38.98969921,48.6553397,C:\Users\Documents\SDC-Scissors\tests\00453_test.json
86.55158119,113.816831,336.9502059,84.36557519,6.889781272,25.81368875,10.34698464,0,23.80575093,-346.3381605,0,4,2,151.1319564,1,155.1728728,25.85148926,75.78759399,C:\Users\Documents\SDC-Scissors\tests\00452_test.json
77.94592064,156.89234,348.9725853,299.3088354,17.6787603,47.50667444,13.07436167,-8.339548922,34.89336465,-46.48020032,0,7,4,230.7475285,1,105.3149981,82.59766165,212.1451236,C:\Users\Documents\SDC-Scissors\tests\00451_test.json
126.85308,298.9118606,93.91251617,119.108063,9.632167135,46.78044817,22.99322005,6.712392141,44.36265926,-14.08741628,0,3,3,230.8589462,1,26.86960899,35.44686177,125.2181728,C:\Users\Documents\SDC-Scissors\tests\00450_test.json
131.5005428,194.5405063,349.2745132,51.13555647,12.18582574,15.86063092,24.31756328,5.728848567,3.941444406,-351.7734728,0,1,3,150.3694234,0,189.2924936,20.71158408,97.48660589,C:\Users\Documents\SDC-Scissors\tests\00449_test.json
60.38213545,69.72348668,3.911676415,112.9542657,-8.742860363,48.04922814,4.648232445,-7.838580846,53.70769299,-27.51172416,0,11,4,230.7921239,1,7.47114343,36.76236746,-131.1429054,C:\Users\Documents\SDC-Scissors\tests\00448_test.json
